RUN	Year	DeltaBV	Sel	Var	Beta	DeltaBVRecruits	SelRecruits	VarRecruits	BetaRecruits
28	6	0	0.34785	0.676822	0.513945	0	0.341793	0.395801	0.863547
28	7	0	0.919623	0.918665	1.00104	0	0.975449	1.71889	0.567488
28	8	0	0.454317	1.05165	0.432003	0	0.572096	0.957474	0.597505
28	9	0	0.423556	0.882625	0.479882	0	0.263162	0.78144	0.336766
29	0	0	0.104234	0.91152	0.114351	0	0.264329	0.91152	0.289987
29	1	0	-0.188997	0.84241	-0.224353	0	-0.00384566	0.851783	-0.00451483
29	2	0	0.150012	0.812226	0.184693	0	0.307319	0.484532	0.634258
29	3	0	0.305251	0.80186	0.380679	0	0.119786	0.963439	0.124331
29	4	0	0.477321	1.10176	0.433234	0	0.306897	1.19829	0.256113
29	5	0	0.275535	1.10555	0.249229	0	0.554436	0.924136	0.599951
29	6	0	0.4602	0.984851	0.467279	0	-0.0404568	0.792404	-0.0510558
29	7	0	0.777291	1.17286	0.662732	0	0.696512	1.19038	0.585119
29	8	0	0.262334	0.964219	0.272068	0	0.149685	0.750247	0.199515
29	9	0	0.170146	0.912407	0.18648	0	0.00858429	0.736805	0.0116507
30	0	0	0.144012	0.756472	0.190373	0	0.202327	0.756472	0.267462
30	1	0	0.245741	0.916809	0.268039	0	-0.0168869	0.713899	-0.0236545
30	2	0	0.374181	0.938304	0.398784	0	0.609129	0.989182	0.615791
30	3	0	0.344498	1.02497	0.336107	0	-0.0943498	0.957712	-0.0985159
30	4	0	0.242819	1.12082	0.216645	0	0.167473	0.845591	0.198054
30	5	0	0.507528	1.08027	0.469815	0	0.440921	1.04081	0.423633
30	6	0	-0.0452777	0.94354	-0.047987	0	0.217612	0.428925	0.507343
30	7	0	0.974206	0.945624	1.03023	0	0.790235	0.853764	0.925589
30	8	0	0.254848	0.891592	0.285835	0	0.197251	1.04704	0.188389
30	9	0	0.0716275	1.13385	0.0631722	0	-0.453894	1.33399	-0.340252
31	0	0	0.18702	1.08226	0.172805	0	0.405729	1.08226	0.37489
31	1	0	0.299163	1.07919	0.277212	0	0.0286526	1.05784	0.027086
31	2	0	0.298919	1.1558	0.258626	0	0.306863	0.866631	0.354088
31	3	0	-0.169043	1.00998	-0.167372	0	-0.168317	0.622244	-0.2705
31	4	0	-0.246614	0.935906	-0.263503	0	-0.108763	0.987934	-0.110091
31	5	0	0.269964	1.00092	0.269717	0	0.024862	0.780952	0.0318355
31	6	0	0.37966	1.01916	0.372523	0	0.419912	0.883404	0.475334
31	7	0	0.0383403	0.761602	0.0503417	0	0.32192	0.270793	1.1888
31	8	0	0.125772	0.895755	0.140409	0	0.130826	1.21637	0.107555
31	9	0	0.405974	0.969724	0.418649	0	0.340569	0.666195	0.511215
32	0	0	0.346531	1.28322	0.270049	0	0.665996	1.28322	0.519005
32	1	0	0.447615	1.16746	0.383409	0	0.339816	0.928639	0.36593
32	2	0	0.233566	1.06003	0.220338	0	0.00249335	0.924435	0.00269716
32	3	0	-0.0984872	0.948865	-0.103795	0	-0.0090406	1.04397	-0.00865986
32	4	0	0.351846	1.08824	0.323315	0	0.359721	1.13888	0.315856
32	5	0	0.612172	1.02084	0.599675	0	0.383741	0.646616	0.593461
32	6	0	-0.244395	0.69234	-0.352998	0	-0.0167307	1.08809	-0.0153763
32	7	0	-0.148653	0.754659	-0.19698	0	-0.049381	0.896708	-0.0550692
32	8	0	0.546616	0.915826	0.596856	0	0.219993	0.953119	0.230814
32	9	0	0.36979	1.01754	0.363415	0	0.434525	0.818638	0.53079
33	0	0	0.564475	1.26262	0.447066	0	0.859538	1.26262	0.680756
33	1	0	1.02117	1.26398	0.8079	0	0.879488	1.35775	0.647756
33	2	0	1.26669	1.18177	1.07186	0	1.79924	1.41917	1.26781
33	3	0	0.239064	1.14638	0.208538	0	0.236877	1.18239	0.200338
33	4	0	0.724575	1.02842	0.704554	0	1.47813	1.34955	1.09528
33	5	0	0.858433	1.10823	0.7746	0	1.02874	1.35664	0.758301
33	6	0	0.712308	1.28509	0.554288	0	0.961416	1.69788	0.566243
33	7	0	-0.323518	1.49197	-0.21684	0	-0.868628	1.99976	-0.434367
33	8	0	0.161926	1.10064	0.147119	0	0.18026	0.957065	0.188347
33	9	0	0.11241	0.916075	0.122708	0	0.20226	0.908133	0.22272
34	0	0	0.0792635	0.93715	0.0845793	0	0.302538	0.93715	0.322828
34	1	0	0.724174	0.991074	0.730696	0	0.679088	1.26389	0.537301
34	2	0	0.0488419	1.03568	0.0471593	0	0.107912	0.5363	0.201215
34	3	0	0.0957278	0.887261	0.107891	0	-0.0797292	1.16561	-0.0684012
34	4	0	0.511038	1.06136	0.481491	0	0.316175	0.971255	0.325533
34	5	0	0.35514	1.18006	0.300951	0	0.599639	1.2559	0.477458
34	6	0	0.0331581	1.03421	0.0320612	0	-0.00577185	0.645511	-0.00894152
34	7	0	0.653004	1.15557	0.565092	0	0.340211	1.55168	0.219253
34	8	0	0.767978	1.20429	0.637701	0	0.598227	0.780745	0.766226
34	9	0	0.855537	1.15816	0.738703	0	0.60322	1.64236	0.367288
35	0	0	0.218978	1.08439	0.201936	0	0.15532	1.08439	0.143232
35	1	0	0.151055	1.16877	0.129243	0	0.537445	1.01299	0.530554
35	2	0	0.196761	0.87391	0.225151	0	0.0175877	0.888371	0.0197977
35	3	0	0.505293	0.813023	0.621498	0	0.466801	0.911635	0.512049
35	4	0	0.212436	0.92255	0.23027	0	0.202286	0.963878	0.209867
35	5	0	-0.0819238	0.829589	-0.0987523	0	0.109891	0.514217	0.213705
35	6	0	-0.576134	0.5484	-1.05057	0	-0.523375	0.665411	-0.786543
