RUN	Year	DeltaBV	Sel	Var	Beta	DeltaBVRecruits	SelRecruits	VarRecruits	BetaRecruits
12	4	-0.00422794	0.00506978	1.00298	0.00505471	0.150249	0.0801352	0.938184	0.0854152
12	5	0.0209034	0.319849	0.928177	0.3446	-0.324162	0.100817	0.714763	0.14105
12	6	-0.143892	-0.315321	0.932611	-0.338105	-0.101923	-0.0357344	1.23467	-0.0289425
12	7	0.00710647	0.76971	0.995837	0.772927	0.38885	0.757092	1.07841	0.702042
12	8	0.185127	0.283178	1.22906	0.230402	-0.0749453	0.093683	0.527504	0.177597
12	9	-0.0422044	-0.104617	0.904701	-0.115637	0.156641	0.0677613	0.69257	0.0978404
13	0	0.0878577	0.29829	1.11164	0.268333	0.226361	0.521942	1.11164	0.469523
13	1	0.26921	0.474363	1.00374	0.472596	0.170346	0.211081	0.928811	0.22726
13	2	0.117152	0.371878	0.83312	0.446368	0.105166	0.344372	0.778581	0.442307
13	3	0.222576	0.201373	0.857685	0.234787	0.268914	0.136218	0.962617	0.141508
13	4	0.220681	0.402922	1.04237	0.386542	0.141487	0.045557	1.37595	0.0331096
13	5	0.281799	0.541637	1.24325	0.435661	0.183343	0.131104	1.56881	0.0835692
13	6	-0.23874	-0.447196	1.44552	-0.309367	-0.403601	-0.318634	3.33404	-0.0955701
13	7	-0.353298	-0.223819	1.95926	-0.114237	-0.0176435	0.105725	0.451088	0.234378
13	8	0.340502	1.12548	0.947659	1.18764	0.36045	0.864035	0.918857	0.940336
13	9	0.073125	-0.000977075	0.991405	-0.000985545	-0.0237895	-0.215147	0.860433	-0.250045
14	0	0.202318	0.446627	0.831008	0.537452	0.383178	0.582979	0.831008	0.701532
14	1	0.319284	0.579267	0.75995	0.762243	0.175174	0.178377	0.773938	0.23048
14	2	0.125884	0.39908	0.835352	0.477738	0.0118728	0.431856	0.900451	0.4796
14	3	-0.10922	-0.0613386	0.942422	-0.0650861	-0.0557024	-0.0367575	1.08978	-0.0337294
14	4	0.0294672	0.28198	1.06085	0.265806	-0.180318	-0.0416996	0.67551	-0.0617305
14	5	-0.0346547	0.0349729	0.789832	0.0442789	0.0235601	-0.21231	1.24847	-0.170056
14	6	-0.160179	-0.539928	0.951521	-0.567437	0.124482	-0.442465	0.781285	-0.56633
14	7	-0.0136836	-0.159887	0.990411	-0.161435	-0.0999375	-0.279804	0.626052	-0.446934
14	8	0.245135	0.378642	0.828478	0.457034	0.270377	0.591107	0.845265	0.699316
14	9	0.129027	0.263476	0.836802	0.31486	0.0505496	0.301781	1.02151	0.295427
15	0	0.0107027	0.0816658	0.873407	0.0935026	0.0831084	0.189331	0.873407	0.216773
15	1	0.191034	0.557946	0.898165	0.621206	0.140203	0.272422	0.924814	0.294569
15	2	0.14941	0.358074	1.09382	0.327362	0.324775	0.64125	0.933848	0.686674
15	3	0.291989	0.422358	0.851085	0.496258	0.145984	0.137213	0.618164	0.221969
15	4	0.153799	0.394827	0.840972	0.469489	0.304746	0.437387	0.837355	0.522344
15	5	0.144146	0.301097	0.878764	0.342637	-0.0278657	-0.433765	1.04134	-0.416547
15	6	0.291285	0.462907	1.15107	0.402154	0.254045	0.429091	1.06724	0.402058
15	7	0.0664258	0.486808	0.95628	0.509064	0.229936	0.348426	0.750633	0.464175
15	8	0.210355	0.284175	0.576916	0.492577	-0.0583804	0.0191196	0.529345	0.0361194
15	9	-0.0593299	-0.08827	0.841829	-0.104855	0.122777	0.357472	1.16868	0.305878
16	0	-0.0360188	0.0591917	0.744702	0.0794838	-0.015707	0.10563	0.744702	0.141842
16	1	0.138858	0.428454	0.845106	0.506983	0.239767	0.558785	1.0993	0.50831
16	2	0.202676	0.208434	1.15943	0.179774	0.118174	0.0766049	1.59715	0.0479635
16	3	0.133485	0.3821	1.25363	0.304794	0.115973	0.221976	0.60713	0.365615
16	4	-0.0561785	-0.100384	0.89811	-0.111772	0.0150163	-0.107668	1.10319	-0.0975976
16	5	0.208636	0.351178	1.08968	0.322277	0.214789	0.141367	0.941875	0.150091
16	6	0.122177	0.238401	0.851185	0.280081	0.325819	0.361764	0.62077	0.582767
16	7	0.411827	0.668238	0.684014	0.976936	0.159054	0.372105	0.55793	0.666938
16	8	-0.00141695	0.118761	0.733948	0.161812	-0.181212	0.0870948	0.745691	0.116797
16	9	-0.0730427	0.0994226	1.01585	0.0978713	-0.0631869	-0.0638393	1.41592	-0.0450867
17	0	0.260778	0.68555	1.10969	0.617788	0.378841	0.938143	1.10969	0.845413
17	1	0.144747	0.0674655	1.07839	0.0625613	0.216776	-0.0494357	1.00386	-0.0492454
17	2	0.284095	0.38928	1.0824	0.359647	0.156579	0.112378	1.16598	0.09638
17	3	0.155587	0.263375	1.04049	0.253126	0.0995218	0.263665	1.55885	0.169141
17	4	0.14096	0.359375	1.03814	0.346172	0.465611	0.41194	1.00194	0.411144
17	5	0.352118	0.486464	0.872011	0.557865	-0.257606	-0.205502	1.20837	-0.170065
17	6	0.0640105	0.346577	1.50947	0.229602	0.510732	0.75722	1.57313	0.481347
17	7	0.427643	0.459556	1.17474	0.391196	0.268005	0.231676	1.01414	0.228445
17	8	0.00544282	0.130966	0.929177	0.140949	-0.0631027	-0.106733	1.48984	-0.0716404
17	9	-0.0809237	-0.272706	1.03294	-0.26401	0.0367598	-0.432967	0.752787	-0.575152
18	0	0.149544	0.35236	1.01767	0.346242	0.203718	0.509479	1.01767	0.500633
18	1	0.0898868	0.283693	0.977812	0.290131	-0.00734532	0.232865	0.902641	0.257982
