ID Year Sex Age Mass BL BMI RelativeJulian Phi Rho Fitness StMass Mother A animal M2006 M2007 M2008 M2009 M2010 M2011 M2012 M2013 M2014 M2015 M2016 A2006 A2007 A2008 A2009 A2010 A2011 A2012 A2013 A2014 A2015 A2016 A1 A2 BL1 BL2 BMI1 BMI2 BMIPhi1 BMIPhi2 BMIRho1 BMIRho2 RJst RJ2st Ast BLst BMIst FitnessYear OS PhiZ RhoZ FitnessZ
CN11-028 2013 Male A 40.0078741044345 0.118 339.076090876325 52.6 0 5 5 1.06114134061899 CN10-004 40.0078741044345 CN11-028 NA NA NA NA NA NA NA 40.0078741044345 NA NA NA NA NA NA NA NA NA NA 40.0078741044345 NA NA NA 40.0078741044345 NA 0.118 NA 339.076090876325 NA 339.076090876325 NA NA 339.076090876325 -0.905422341001069 -0.955868946709042 0.369709149658515 1.02898417471511 0.919019091115174 2.62443438914027 39.5113303256608 0 0 0
CN11-028 2012 Male A 39.3238564250398 0.11575 339.651928517213 37 1 1 3 0.980047223197652 CN10-004 39.3238564250398 CN11-028 NA NA NA NA NA NA 39.3238564250398 NA NA NA NA NA NA NA NA NA NA 39.3238564250398 NA NA NA NA NA 39.3238564250398 NA 0.11575 NA 339.651928517213 NA 339.651928517213 339.651928517213 NA -1.39169370136898 -1.22699447011473 0.177688347531946 0.833926122822946 0.929492850344495 1.73684210526316 38.1669351814321 1 5 7
CN11-028 2011 Male J 21 0.09 233.333333333333 48 1 0 2 -1.19234832929594 CN10-004 39.0755652994024 CN11-028 NA NA NA NA NA 21 NA NA NA NA NA NA NA NA NA NA 39.0755652994024 NA NA NA NA NA NA 39.0755652994024 NA 0.09 NA 233.333333333333 233.333333333333 NA NA 233.333333333333 -1.0488100498275 -1.04563117141945 0.10798684340124 -1.39840491549853 -1.00430808326337 1.77777777777778 NA 1 1 3
CN11-030 2011 Female J 17 0.086 197.674418604651 48 0 0 0 -1.66657067684173 CN10-004 39.0009121283958 CN11-030 NA NA NA NA NA 17 NA NA NA NA NA NA NA NA NA NA 39.0009121283958 NA NA NA NA NA NA 39.0009121283958 NA 0.086 NA 197.674418604651 197.674418604651 NA NA 197.674418604651 -1.0488100498275 -1.04563117141945 0.087029838619338 -1.74517478552905 -1.65289869410154 0 NA 0 0 0
CN11-031 2011 Female J 22 0.093 236.559139784946 48 1 0 2 -1.0737927424095 CN10-063 39.1633989470824 CN11-031 NA NA NA NA NA 22 NA NA NA NA NA NA NA NA NA NA 39.1633989470824 NA NA NA NA NA NA 39.1633989470824 NA 0.093 NA 236.559139784946 236.559139784946 NA NA 236.559139784946 -1.0488100498275 -1.04563117141945 0.132643936323374 -1.13832751297564 -0.945634739085159 1.77777777777778 NA 1 6 8
CN11-031 2012 Female A 38.6129515176634 0.114 334.51957856012 63.1666666666667 0 6 6 0.895765474683188 CN10-063 38.6129515176634 CN11-031 NA NA NA NA NA NA 38.6129515176634 NA NA NA NA NA NA NA NA NA NA 38.6129515176634 NA NA NA NA NA 38.6129515176634 NA 0.114 NA 334.51957856012 NA 334.51957856012 334.51957856012 NA -0.576046227247591 -0.718589931344953 -0.0218803692751058 0.682214304684593 0.836141888347087 3.47368421052632 40.8935529445828 0 0 0
CN11-032 2011 Male J NA NA NA 49 0 0 0 NA CN11-004 NA CN11-032 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA -1.01763880877828 -1.02681594150133 NA NA NA 0 NA 0 0 0
CN11-033 2011 Male A NA NA NA 49 0 0 0 NA CN09-084 NA CN11-033 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA -1.01763880877828 -1.02681594150133 NA NA NA 0 NA 0 0 0
CN11-034 2011 Male J NA NA NA 49 1 0 2 NA CN11-006 NA CN11-034 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA -1.01763880877828 -1.02681594150133 NA NA NA 1.77777777777778 NA 1 2 4
CN11-034 2012 Male A 47.2363497836847 0.119 396.931715089414 40.6666666666667 0 2 2 1.91811751706691 CN11-006 47.2363497836847 CN11-034 NA NA NA NA NA NA 47.2363497836847 NA NA NA NA NA NA NA NA NA NA 47.2363497836847 NA NA NA NA NA 47.2363497836847 NA 0.119 NA 396.931715089414 NA 396.931715089414 396.931715089414 NA -1.27739915085516 -1.17175571378009 2.39892234091752 1.11567664222274 1.97133980626605 1.15789473684211 38.3544888581107 0 0 0
CN11-036 2011 Male J NA NA NA 49 0 0 0 NA NA NA CN11-036 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA -1.01763880877828 -1.02681594150133 NA NA NA 0 NA 0 0 0
CN11-037 2011 Male J 27 0.1025 263.185453160701 68 0 0 0 -0.481014807977258 CN09-137 38.9054829405041 CN11-037 NA NA NA NA NA 27 NA NA NA NA NA NA NA NA NA NA 38.9054829405041 NA NA NA NA NA NA 38.9054829405041 NA 0.1025 NA 263.185453160701 263.185453160701 NA NA 263.185453160701 -0.425385228843003 -0.595617424924204 0.0602404883477672 -0.314749071653155 -0.461335735928499 0 NA 0 0 0
CN11-038 2011 Male J 27.5 0.1 275 68 0 0 0 -0.421737014534034 CN09-137 35.8952412894809 CN11-038 NA NA NA NA NA 27.5 NA NA NA NA NA NA NA NA NA NA 35.8952412894809 NA NA NA NA NA NA 35.8952412894809 NA 0.1 NA 275 275 NA NA 275 -0.425385228843003 -0.595617424924204 -0.784809331030913 -0.531480240422231 -0.246444054294852 0 NA 0 0 0
CN11-039 2011 Female A 42.3336208757123 0.118 358.759498946714 49 0 1 1 1.33687161403709 CN08-076 42.3336208757123 CN11-039 NA NA NA NA NA 42.3336208757123 NA NA NA NA NA NA NA NA NA NA 42.3336208757123 NA NA NA NA NA NA 42.3336208757123 NA 0.118 NA 358.759498946714 358.759498946714 NA NA 358.759498946714 -1.01763880877828 -1.02681594150133 1.02260420488467 1.02898417471511 1.27703541777253 0.888888888888889 NA 0 0 0
CN11-040 2012 Male A 40.3700474396701 0.117 340.444884876845 83.4 0 3 3 1.10407901293247 NA 40.3700474396701 CN11-040 NA NA NA NA NA NA 40.3700474396701 NA NA NA NA NA NA NA NA NA NA 40.3700474396701 NA NA NA NA NA 40.3700474396701 NA 0.117 NA 340.444884876845 NA 340.444884876845 340.444884876845 NA 0.0546518833150632 -0.143361368554182 0.471380226935844 0.942291707207484 0.943915724780668 1.73684210526316 37.3784635633535 0 0 0
CN11-040 2011 Male J NA NA NA 49 1 0 2 NA NA NA CN11-040 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA -1.01763880877828 -1.02681594150133 NA NA NA 1.77777777777778 NA 1 3 5
CN11-041 2011 Male J 22.5 0.097 228.838951310861 77.5 0 0 0 -1.01451494896627 CN11-023 44.3245816849086 CN11-041 NA NA NA NA NA 22.5 NA NA NA NA NA NA NA NA NA NA 44.3245816849086 NA NA NA NA NA NA 44.3245816849086 NA 0.097 NA 228.838951310861 228.838951310861 NA NA 228.838951310861 -0.129258438875365 -0.327500398590993 1.58151650072295 -0.791557642945122 -1.08605521447795 0 NA 0 0 0
CN11-043 2011 Male J 21 0.089 235.955056179775 70 0 0 0 -1.19234832929594 CN11-023 38.8539049694867 CN11-043 NA NA NA NA NA 21 NA NA NA NA NA NA NA NA NA NA 38.8539049694867 NA NA NA NA NA NA 38.8539049694867 NA 0.089 NA 235.955056179775 235.955056179775 NA NA 235.955056179775 -0.363042746744553 -0.542081306806666 0.0457612670276587 -1.48509738300616 -0.956622256721527 0 NA 0 0 0
CN11-044 2011 Male J 29.5 0.106666666666667 277.95584045584 80 0 0 0 -0.184625840761139 CN10-097 40.9027272473554 CN11-044 NA NA NA NA NA 29.5 NA NA NA NA NA NA NA NA NA NA 40.9027272473554 NA NA NA NA NA NA 40.9027272473554 NA 0.106666666666667 NA 277.95584045584 277.95584045584 NA NA 277.95584045584 -0.0513303362523023 -0.251124143124397 0.620916718505603 0.0464695429619709 -0.19268105053042 0 NA 0 0 0
CN11-045 2011 Female A 33.3566530436837 0.109 306.146421366691 77.5 1 0 2 0.272601924250181 NA 33.3566530436837 CN11-045 NA NA NA NA NA 33.3566530436837 NA NA NA NA NA NA NA NA NA NA 33.3566530436837 NA NA NA NA NA NA 33.3566530436837 NA 0.109 NA 306.146421366691 306.146421366691 NA NA 306.146421366691 -0.129258438875365 -0.327500398590993 -1.49745429023498 0.248751967146441 0.320070002943018 1.77777777777778 NA 1 0 2
CN11-045 2012 Female A 32.7872049557542 0.11375 288.204706462647 55.5 0 0 0 0.205090671984343 NA 32.7872049557542 CN11-045 NA NA NA NA NA NA 32.7872049557542 NA NA NA NA NA NA NA NA NA NA 32.7872049557542 NA NA NA NA NA 32.7872049557542 NA 0.11375 NA 288.204706462647 NA 288.204706462647 288.204706462647 NA -0.815025741958317 -0.895060839213872 -1.65731255400152 0.660541187807685 -0.00626712530776662 0 NA 0 0 0
CN11-046 2011 Male J 25 0.101 247.524752475248 85 0 0 0 -0.718125981750153 CN10-097 38.4318980463909 CN11-046 NA NA NA NA NA 25 NA NA NA NA NA NA NA NA NA NA 38.4318980463909 NA NA NA NA NA NA 38.4318980463909 NA 0.101 NA 247.524752475248 247.524752475248 NA NA 247.524752475248 0.104525868993823 -0.0910977030991487 -0.0727065888726948 -0.444787772914601 -0.746184097159239 0 NA 0 0 0
CN11-047 2011 Female J 28 0.109 256.880733944954 85 0 0 0 -0.36245922109081 CN10-068 38.6392426358624 CN11-047 NA NA NA NA NA 28 NA NA NA NA NA NA NA NA NA NA 38.6392426358624 NA NA NA NA NA NA 38.6392426358624 NA 0.109 NA 256.880733944954 256.880733944954 NA NA 256.880733944954 0.104525868993823 -0.0910977030991487 -0.0144997974602899 0.248751967146441 -0.57601061368116 0 NA 0 0 0
CN11-048 2011 Male J 22 0.093 236.559139784946 85 0 0 0 -1.0737927424095 CN10-068 38.5578262486289 CN11-048 NA NA NA NA NA 22 NA NA NA NA NA NA NA NA NA NA 38.5578262486289 NA NA NA NA NA NA 38.5578262486289 NA 0.093 NA 236.559139784946 236.559139784946 NA NA 236.559139784946 0.104525868993823 -0.0910977030991487 -0.0373554055151285 -1.13832751297564 -0.945634739085159 0 NA 0 0 0
CN11-050 2011 Male A 38.5009571184508 0.118 326.27929761399 85 0 0 0 0.882487912956549 NA 38.5009571184508 CN11-050 NA NA NA NA NA 38.5009571184508 NA NA NA NA NA NA NA NA NA NA 38.5009571184508 NA NA NA NA NA NA 38.5009571184508 NA 0.118 NA 326.27929761399 326.27929761399 NA NA 326.27929761399 0.104525868993823 -0.0910977030991487 -0.0533199870193573 1.02898417471511 0.686261587923088 0 NA 0 0 0
CN11-051 2011 Female J 20 0.09 222.222222222222 85 0 0 0 -1.31090391618239 CN10-068 38.7069418419488 CN11-051 NA NA NA NA NA 20 NA NA NA NA NA NA NA NA NA NA 38.7069418419488 NA NA NA NA NA NA 38.7069418419488 NA 0.09 NA 222.222222222222 222.222222222222 NA NA 222.222222222222 0.104525868993823 -0.0910977030991487 0.00450505613873676 -1.39840491549853 -1.20640515765497 0 NA 0 0 0
CN11-052 2011 Male J 21 0.091 230.769230769231 85 0 0 0 -1.19234832929594 CN09-137 38.8174527536921 CN11-052 NA NA NA NA NA 21 NA NA NA NA NA NA NA NA NA NA 38.8174527536921 NA NA NA NA NA NA 38.8174527536921 NA 0.091 NA 230.769230769231 230.769230769231 NA NA 230.769230769231 0.104525868993823 -0.0910977030991487 0.0355282219953084 -1.3117124479909 -1.05094586966143 0 NA 0 0 0
CN12-001 2012 Female A 43.3237245303808 0.117 370.101945866243 71.25 0 1 1 1.45425393389474 CN11-039 43.3237245303808 CN12-001 NA NA NA NA NA NA 43.3237245303808 NA NA NA NA NA NA NA NA NA NA 43.3237245303808 NA NA NA NA NA 43.3237245303808 NA 0.117 NA 370.101945866243 NA 370.101945866243 370.101945866243 NA -0.324078695433022 -0.507833223998232 1.30055096515869 0.942291707207484 1.48334019827162 0.578947368421053 38.9766474831759 0 0 0
CN12-002 2012 Female A 33.1801565173484 0.109333333333333 303.242408598409 37.5 0 2 2 0.25167727498709 NA 33.1801565173484 CN12-002 NA NA NA NA NA NA 33.1801565173484 NA NA NA NA NA NA NA NA NA NA 33.1801565173484 NA NA NA NA NA 33.1801565173484 NA 0.109333333333333 NA 303.242408598409 NA 303.242408598409 303.242408598409 NA -1.37610808084437 -1.21976903388328 -1.5470012618709 0.27764945631565 0.267249679341112 1.15789473684211 37.3099856084443 0 0 0
CN12-003 2012 Female A 33.5415652487092 0.113916666666667 294.4392545486 78.75 1 4 6 0.294524299239457 CN10-098 33.5415652487092 CN12-003 NA NA NA NA NA NA 33.5415652487092 NA NA NA NA NA NA NA NA NA NA 33.5415652487092 NA NA NA NA NA 33.5415652487092 NA 0.113916666666667 NA 294.4392545486 NA 294.4392545486 294.4392545486 NA -0.0902943875638336 -0.28961535123653 -1.44554482794823 0.674989932392291 0.107131428241472 3.47368421052632 36.179088439559 1 4 6
CN12-003 2013 Female A 34.1876305480468 0.116076923076923 294.593916327863 79.5384615384615 0 4 4 0.371118949969392 CN10-098 34.1876305480468 CN12-003 NA NA NA NA NA NA NA 34.1876305480468 NA NA NA NA NA NA NA NA NA NA 34.1876305480468 NA NA NA 34.1876305480468 NA 0.116076923076923 NA 294.593916327863 NA 294.593916327863 NA NA 294.593916327863 -0.0657170628904063 -0.265406868745155 -1.26417820433298 0.862267891046594 0.109944530621304 2.09954751131222 38.8327185865756 0 0 0
CN12-004 2012 Female A 37.3219065570202 0.118 316.324704706809 69 1 4 6 0.742704881677348 NA 37.3219065570202 CN12-004 NA NA NA NA NA NA 37.3219065570202 NA NA NA NA NA NA NA NA NA NA 37.3219065570202 NA NA NA NA NA 37.3219065570202 NA 0.118 NA 316.324704706809 NA 316.324704706809 316.324704706809 NA -0.394213987793778 -0.56904333730789 -0.38430885086575 1.02898417471511 0.505200118626027 3.47368421052632 39.2734832663213 1 2 4
CN12-004 2013 Female A 39.0981933375622 0.1178 330.454296322617 70.6666666666667 0 2 2 0.953293603423134 NA 39.0981933375622 CN12-004 NA NA NA NA NA NA NA 39.0981933375622 NA NA NA NA NA NA NA NA NA NA 39.0981933375622 NA NA NA 39.0981933375622 NA 0.1178 NA 330.454296322617 NA 330.454296322617 NA NA 330.454296322617 -0.342261919378403 -0.5238910959809 0.114339097398292 1.01164568121359 0.762199540137294 1.04977375565611 37.7798197101158 0 0 0
CN12-005 2012 Female A 35.2475756753726 0.117 301.26133055874 37 0 0 0 0.496781366606925 CN11-006 35.2475756753726 CN12-005 NA NA NA NA NA NA 35.2475756753726 NA NA NA NA NA NA NA NA NA NA 35.2475756753726 NA NA NA NA NA 35.2475756753726 NA 0.117 NA 301.26133055874 NA 301.26133055874 301.26133055874 NA -1.39169370136898 -1.22699447011473 -0.966625202867647 0.942291707207484 0.23121637250484 0 NA 0 0 0
CN12-006 2012 Male A 45.7112264497707 0.121 378.203968538093 38 0 2 2 1.73730562514053 CN11-004 45.7112264497707 CN12-006 NA NA NA NA NA NA 45.7112264497707 NA NA NA NA NA NA NA NA NA NA 45.7112264497707 NA NA NA NA NA 45.7112264497707 NA 0.121 NA 378.203968538093 NA 378.203968538093 378.203968538093 NA -1.36052246031976 -1.21244661193061 1.97078222883844 1.289061577238 1.63070575534881 1.15789473684211 NA 0 0 0
CN12-007 2012 Female A 35.1112631393833 0.110666666666667 316.927753570011 57.3333333333333 0 0 0 0.480620753902733 CN11-001 35.1112631393833 CN12-007 NA NA NA NA NA NA 35.1112631393833 NA NA NA NA NA NA NA NA NA NA 35.1112631393833 NA NA NA NA NA 35.1112631393833 NA 0.110666666666667 NA 316.927753570011 NA 316.927753570011 316.927753570011 NA -0.757878466701404 -0.854935691103838 -1.00489152739268 0.393239412992492 0.516168815613162 0 NA 0 0 0
CN12-008 2012 Male A 40.067769984676 0.115 348.415391171096 31 0 3 3 1.06824233185311 CN11-023 40.067769984676 CN12-008 NA NA NA NA NA NA 40.067769984676 NA NA NA NA NA NA NA NA NA NA 40.067769984676 NA NA NA NA NA 40.067769984676 NA 0.115 NA 348.415391171096 NA 348.415391171096 348.415391171096 NA -1.57872114766433 -1.30613481863631 0.386523415304742 0.768906772192223 1.08888916509457 1.73684210526316 37.5174683979798 0 0 0
CN12-009 2012 Female A 31.7112264497707 0.1115 284.293397735083 38 0 2 2 0.0775274087302662 NA 31.7112264497707 CN12-009 NA NA NA NA NA NA 31.7112264497707 NA NA NA NA NA NA NA NA NA NA 31.7112264497707 NA NA NA NA NA 31.7112264497707 NA 0.1115 NA 284.293397735083 NA 284.293397735083 284.293397735083 NA -1.36052246031976 -1.21244661193061 -1.95936652426255 0.465483135915517 -0.0774088898872519 1.15789473684211 35.6127880144474 0 0 0
CN12-010 2012 Male A 45.7954746063835 0.119 384.835921062046 34 0 2 2 1.74729371479186 NA 45.7954746063835 CN12-010 NA NA NA NA NA NA 45.7954746063835 NA NA NA NA NA NA NA NA NA NA 45.7954746063835 NA NA NA NA NA 45.7954746063835 NA 0.119 NA 384.835921062046 NA 384.835921062046 384.835921062046 NA -1.48520742451666 -1.26831038735761 1.99443278510007 1.11567664222274 1.75133259358235 1.15789473684211 38.7157057050873 0 0 0
CN12-011 2012 Male A 41.7954746063835 0.119 351.222475683895 40.5 0 6 6 1.27307136724607 CN12-009 41.7954746063835 CN12-011 NA NA NA NA NA NA 41.7954746063835 NA NA NA NA NA NA NA NA NA NA 41.7954746063835 NA NA NA NA NA 41.7954746063835 NA 0.119 NA 351.222475683895 NA 351.222475683895 351.222475683895 NA -1.28259435769669 -1.17437971634885 0.871533141356928 1.11567664222274 1.13994648617918 3.47368421052632 38.600675582941 0 0 0
CN12-012 2012 Male A 36.7954746063835 0.115 319.960648751161 34 0 1 1 0.680293432813833 NA 36.7954746063835 CN12-012 NA NA NA NA NA NA 36.7954746063835 NA NA NA NA NA NA NA NA NA NA 36.7954746063835 NA NA NA NA NA 36.7954746063835 NA 0.115 NA 319.960648751161 NA 319.960648751161 319.960648751161 NA -1.48520742451666 -1.26831038735761 -0.532091413321999 0.768906772192223 0.571333347487381 0.578947368421053 38.631900310822 0 0 0
CN12-013 2012 Male A 45.103840690924 0.1195 377.622243271479 75.5 0 0 0 1.66529665003398 NA 45.103840690924 CN12-013 NA NA NA NA NA NA 45.103840690924 NA NA NA NA NA NA NA NA NA NA 45.103840690924 NA NA NA NA NA 45.103840690924 NA 0.1195 NA 377.622243271479 NA 377.622243271479 377.622243271479 NA -0.191600920973815 -0.386855659982175 1.80027391578252 1.15902287597656 1.62012490764539 0 NA 0 0 0
CN12-014 2012 Male A 39.2493673923276 0.115833333333333 338.937829562897 73.1666666666667 1 2 4 0.971216132207855 CN11-023 39.2493673923276 CN12-014 NA NA NA NA NA NA 39.2493673923276 NA NA NA NA NA NA NA NA NA NA 39.2493673923276 NA NA NA NA NA 39.2493673923276 NA 0.115833333333333 NA 338.937829562897 NA 338.937829562897 338.937829562897 NA -0.26433381675534 -0.454142198131512 0.156777420458124 0.841150495115247 0.916504292490097 2.31578947368421 39.2442103755098 1 7 9
CN12-014 2013 Male A 38.4060191355291 0.12025 319.451592358885 50 0 7 7 0.871232484673449 CN11-023 38.4060191355291 CN12-014 NA NA NA NA NA NA NA 38.4060191355291 NA NA NA NA NA NA NA NA NA NA 38.4060191355291 NA NA NA 38.4060191355291 NA 0.12025 NA 319.451592358885 NA 319.451592358885 NA NA 319.451592358885 -0.986467567729054 -1.0076127686983 -0.0799714438194804 1.22404222660728 0.562074254805241 3.67420814479638 38.644789715834 0 0 0
CN12-015 2012 Female A 39.1182114823087 0.116 336.997196733714 84.75 1 4 6 0.955666866321933 NA 39.1182114823087 CN12-015 NA NA NA NA NA NA 39.1182114823087 NA NA NA NA NA NA NA NA NA NA 39.1182114823087 NA NA NA NA NA 39.1182114823087 NA 0.116 NA 336.997196733714 NA 336.997196733714 336.997196733714 NA 0.0967330587315168 -0.0993293661883263 0.119958689299354 0.855599239699853 0.881206632937925 3.47368421052632 37.4974758614871 1 0 2
CN12-015 2013 Female A 43.3980281062492 0.119 364.821844172189 50 0 0 0 1.46306303793957 NA 43.3980281062492 CN12-015 NA NA NA NA NA NA NA 43.3980281062492 NA NA NA NA NA NA NA NA NA NA 43.3980281062492 NA NA NA 43.3980281062492 NA 0.119 NA 364.821844172189 NA 364.821844172189 NA NA 364.821844172189 -0.986467567729054 -1.0076127686983 1.32140982987654 1.11567664222274 1.38730181883436 0 NA 0 0 0
CN12-016 2012 Male A 46.0872262509117 0.11875 388.460215978399 76.375 0 7 7 1.78188250223399 NA 46.0872262509117 CN12-016 NA NA NA NA NA NA 46.0872262509117 NA NA NA NA NA NA NA NA NA NA 46.0872262509117 NA NA NA NA NA 46.0872262509117 NA 0.11875 NA 388.460215978399 NA 388.460215978399 388.460215978399 NA -0.164326085055743 -0.361078673762199 2.07633473952563 1.09400352534584 1.81725393952181 4.05263157894737 36.5902520931778 0 0 0
CN12-017 2012 Female J 20 0.09 244.444444444444 47.5 0 0 0 -1.31090391618239 CN11-031 39.0580125163421 CN12-017 NA NA NA NA NA NA 20 NA NA NA NA NA NA NA NA NA NA 39.0580125163421 NA NA NA NA NA 39.0580125163421 NA 0.09 NA 244.444444444444 NA 244.444444444444 244.444444444444 NA -1.06439567035212 -1.05489330779667 0.103059339939964 -1.39840491549853 -0.802211008871763 0 NA 0 0 0
CN12-018 2012 Male A 44.3410216959837 0.1185 374.192985442495 57.6666666666667 0 0 0 1.57486019640071 NA 44.3410216959837 CN12-018 NA NA NA NA NA NA 44.3410216959837 NA NA NA NA NA NA NA NA NA NA 44.3410216959837 NA NA NA NA NA 44.3410216959837 NA 0.1185 NA 374.192985442495 NA 374.192985442495 374.192985442495 NA -0.747488053018329 -0.847500119143069 1.58613162136779 1.07233040846893 1.55775103993389 0 NA 0 0 0
CN12-019 2013 Female A 32.4858284456262 0.112285714285714 289.522364099707 71.2857142857143 0 4 4 0.169360802952321 CN12-002 32.4858284456262 CN12-019 NA NA NA NA NA NA NA 32.4858284456262 NA NA NA NA NA NA NA NA NA NA 32.4858284456262 NA NA NA 32.4858284456262 NA 0.112285714285714 NA 289.522364099707 NA 289.522364099707 NA NA 289.522364099707 -0.322965436824121 -0.506845800494613 -1.74191644796536 0.533598646100084 0.017699402507182 2.09954751131222 36.5291293988216 0 0 0
CN12-019 2012 Female J 25.6666666666667 0.0996666666666667 257.116438808533 85.25 1 1 3 -0.639088923825854 CN12-002 36.0081899458383 CN12-019 NA NA NA NA NA NA 25.6666666666667 NA NA NA NA NA NA NA NA NA NA 36.0081899458383 NA NA NA NA NA 36.0081899458383 NA 0.0996666666666667 NA 257.116438808533 NA 257.116438808533 257.116438808533 NA 0.112318679256129 -0.0828417935796644 -0.753101829534664 -0.560377729591441 -0.571723439979733 1.73684210526316 NA 1 4 6
CN12-020 2012 Male A 45.3546829148655 0.121 374.8320902055 48 0 0 0 1.69503539710927 NA 45.3546829148655 CN12-020 NA NA NA NA NA NA 45.3546829148655 NA NA NA NA NA NA NA NA NA NA 45.3546829148655 NA NA NA NA NA 45.3546829148655 NA 0.121 NA 374.8320902055 NA 374.8320902055 374.8320902055 NA -1.0488100498275 -1.04563117141945 1.87069157675743 1.289061577238 1.56937554818886 0 NA 0 0 0
CN12-021 2013 Male A 39.0096317981707 0.115 338.495219803075 41 0 6 6 0.942794138145017 CN12-009 39.0096317981707 CN12-021 NA NA NA NA NA NA NA 39.0096317981707 NA NA NA NA NA NA NA NA NA NA 39.0096317981707 NA NA NA 39.0096317981707 NA 0.115 NA 338.495219803075 NA 338.495219803075 NA NA 338.495219803075 -1.26700873717208 -1.16647538006882 0.0894776671402996 0.768906772192223 0.908453780109945 3.14932126696833 38.4163279596063 0 0 0
CN12-021 2012 Male J 24.6666666666667 0.0976666666666667 250.838664378218 92.3333333333333 1 0 2 -0.757644510712302 CN12-009 32.5650635842711 CN12-021 NA NA NA NA NA NA 24.6666666666667 NA NA NA NA NA NA NA NA NA NA 32.5650635842711 NA NA NA NA NA 32.5650635842711 NA 0.0976666666666667 NA 250.838664378218 NA 250.838664378218 250.838664378218 NA 0.333114970021473 0.161151381622131 -1.71967317072627 -0.733762664606701 -0.68590822612487 1.15789473684211 NA 1 6 8
CN12-022 2012 Male A 41.3410216959837 0.122 339.221818807808 63 0 2 2 1.21919343574137 NA 41.3410216959837 CN12-022 NA NA NA NA NA NA 41.3410216959837 NA NA NA NA NA NA NA NA NA NA 41.3410216959837 NA NA NA NA NA 41.3410216959837 NA 0.122 NA 339.221818807808 NA 339.221818807808 339.221818807808 NA -0.581241434089129 -0.722668719732128 0.743956888560429 1.37575404474563 0.92166969809005 1.15789473684211 38.2742505233063 0 0 0
CN12-024 2012 Male A 36.3546829148655 0.114 318.900727323381 48 0 1 1 0.628035115131241 NA 36.3546829148655 CN12-024 NA NA NA NA NA NA 36.3546829148655 NA NA NA NA NA NA NA NA NA NA 36.3546829148655 NA NA NA NA NA 36.3546829148655 NA 0.114 NA 318.900727323381 NA 318.900727323381 318.900727323381 NA -1.0488100498275 -1.04563117141945 -0.655832621664638 0.682214304684593 0.552054715719849 0.578947368421053 40.8856185948746 0 0 0
CN12-025 2012 Female J 33 0.10375 314.884599345609 79.5 0 0 0 0.230318713341427 CN11-031 47.2459452490925 CN12-025 NA NA NA NA NA NA 33 NA NA NA NA NA NA NA NA NA NA 47.2459452490925 NA NA NA NA NA 47.2459452490925 NA 0.10375 NA 314.884599345609 NA 314.884599345609 314.884599345609 NA -0.0669159567769148 -0.266593365660171 2.40161602708952 -0.206383487268617 0.479006421397736 0 NA 0 0 0
CN12-026 2012 Male J 30.3333333333333 0.106666666666667 283.349863625093 101.666666666667 1 0 2 -0.0858295183557661 CN12-003 37.9252175971123 CN12-026 NA NA NA NA NA NA 30.3333333333333 NA NA NA NA NA NA NA NA NA NA 37.9252175971123 NA NA NA NA NA 37.9252175971123 NA 0.106666666666667 NA 283.349863625093 NA 283.349863625093 283.349863625093 NA 0.624046553147575 0.512369006760373 -0.214944412869333 0.0464695429619709 -0.094570583376837 1.15789473684211 NA 1 3 5
CN12-026 2013 Male A 41.2306064567409 0.11775 350.052724313988 68.75 0 3 3 1.20610309225172 CN12-003 41.2306064567409 CN12-026 NA NA NA NA NA NA NA 41.2306064567409 NA NA NA NA NA NA NA NA NA NA 41.2306064567409 NA NA NA 41.2306064567409 NA 0.11775 NA 350.052724313988 NA 350.052724313988 NA NA 350.052724313988 -0.402006798056084 -0.575723228857429 0.712960580358031 1.00731105783821 1.11867018651303 1.57466063348416 39.7820786351129 0 0 0
CN12-027 2012 Male J 27 0.098 255.102040816327 76.5 0 0 0 -0.481014807977258 CN12-003 38.9078623447734 CN12-027 NA NA NA NA NA NA 27 NA NA NA NA NA NA NA NA NA NA 38.9078623447734 NA NA NA NA NA 38.9078623447734 NA 0.098 NA 255.102040816327 NA 255.102040816327 255.102040816327 NA -0.16042967992459 -0.357372000729039 0.0609084463993463 -0.704865175437492 -0.608362794659408 0 NA 0 0 0
CN12-028 2012 Female J 28.75 0.0995 287.519223325508 106.25 0 0 0 -0.273542530925974 CN12-015 39.1197350915743 CN12-028 NA NA NA NA NA NA 28.75 NA NA NA NA NA NA NA NA NA NA 39.1197350915743 NA NA NA NA NA 39.1197350915743 NA 0.0995 NA 287.519223325508 NA 287.519223325508 287.519223325508 NA 0.766914741289856 0.6972143622525 0.120386404374749 -0.574826474176046 -0.018735197598225 0 NA 0 0 0
