RUN	Year	DeltaBV	Sel	Var	Beta	DeltaBVRecruits	SelRecruits	VarRecruits	BetaRecruits
18	1	3.75692	3.8179	10.6152	0.359663	3.06478	2.35539	8.23608	0.285984
18	2	2.73311	2.49858	7.59689	0.328895	2.59508	1.87355	5.1456	0.364108
18	3	0.112002	0.0173479	7.91142	0.00219277	-0.417143	-0.940992	7.1921	-0.130837
18	4	0.419962	0.632374	7.3929	0.085538	0.00902838	0.165978	6.55483	0.0253214
18	5	0.537418	0.60071	6.67042	0.0900558	0.69239	0.774738	6.48134	0.119534
18	6	0.592887	0.733834	7.36929	0.0995801	1.1281	1.36244	6.46643	0.210694
18	7	1.89365	2.04096	7.28908	0.280002	1.8302	1.85214	7.77263	0.23829
18	8	2.67501	2.5781	9.53926	0.270262	2.2634	2.10864	8.84135	0.238497
19	0	3.13612	3.18058	12.5595	0.253242	5.34559	4.91025	12.5595	0.390961
19	1	4.27331	4.22748	14.0947	0.299933	3.13644	2.5968	7.23736	0.358805
19	2	3.48549	3.62015	9.0838	0.398529	3.38318	3.48736	10.1688	0.342947
19	3	2.58695	2.62364	14.1717	0.185132	2.27574	2.19252	10.6132	0.206584
19	4	0.119968	0.136438	12.1631	0.0112173	-0.0159456	-0.00932279	9.56933	-0.000974236
19	5	0.775861	0.788317	10.3599	0.0760927	0.816133	0.809573	9.10778	0.0888881
19	6	1.18122	1.07703	9.78905	0.110024	1.15388	0.909422	9.94031	0.0914883
19	7	2.02839	2.03131	11.1958	0.181434	2.88124	2.90656	14.3369	0.202733
19	8	2.38668	2.1792	13.4378	0.162169	1.33372	1.09881	7.02819	0.156343
20	0	0.18017	0.26967	8.49894	0.0317299	2.49685	1.82831	8.49894	0.215122
20	1	0.897951	0.770303	8.57009	0.0898827	-0.0157482	-0.93283	8.51116	-0.109601
20	2	1.52522	1.12952	9.90576	0.114027	1.33761	0.646493	6.60665	0.097855
20	3	1.65226	1.83391	8.70588	0.210652	2.02327	1.31279	9.98757	0.131442
20	4	2.4032	2.60366	9.90729	0.262802	1.1434	1.16039	5.35154	0.216833
20	5	0.697238	0.672698	6.67979	0.100707	0.913929	0.958937	5.57406	0.172036
20	6	0.904141	0.785799	5.82496	0.134902	1.10934	0.890503	4.30477	0.206864
20	7	1.6689	1.45069	5.09388	0.284791	1.57449	0.964025	5.19666	0.185508
20	8	1.30173	1.4316	7.06745	0.202563	1.14607	0.978408	7.08201	0.138154
21	0	1.04964	0.848037	7.55406	0.112262	3.17994	2.0349	7.55406	0.269378
21	1	1.85243	1.93203	8.0253	0.240742	0.788955	0.403608	4.11984	0.0979668
21	2	0.346576	0.243631	5.12254	0.0475606	0.828869	-0.382645	4.22576	-0.0905505
