RUN	Year	DeltaBV	Sel	Var	Beta	DeltaBVRecruits	SelRecruits	VarRecruits	BetaRecruits
14	9	1.71049	1.79779	9.77503	0.183916	1.03104	0.885095	9.42723	0.0938871
15	0	0.512076	0.650442	9.18582	0.0708094	2.00033	1.51453	9.18582	0.164877
15	1	4.14158	4.05058	8.9155	0.45433	3.34164	3.21474	5.83402	0.551034
15	2	3.23515	3.07626	8.75862	0.351227	3.97987	3.65299	6.76367	0.540089
15	3	2.82966	2.87012	10.5004	0.273334	1.04824	1.27192	9.91882	0.128233
15	4	1.28499	1.35379	8.31389	0.162835	1.4239	1.25118	10.3412	0.12099
15	5	0.0386762	0.137137	8.98938	0.0152554	-1.23023	-1.8241	14.625	-0.124725
15	6	2.46865	2.41755	10.8128	0.223583	2.94991	2.74085	31.7017	0.0864576
15	7	0.978057	1.1298	14.9177	0.0757352	2.53127	2.31771	22.8799	0.101299
15	8	0.779472	0.620261	6.69166	0.0926916	0.206401	0.10566	4.20929	0.0251017
15	9	1.51596	1.41995	6.35514	0.223434	2.17277	1.84254	4.79861	0.383974
16	0	0.337101	0.595393	9.59126	0.0620767	1.86311	1.56578	9.59126	0.163251
16	1	4.32025	4.45936	8.9471	0.498413	4.13608	3.73009	8.67087	0.430186
16	2	2.07822	2.10003	9.32953	0.225095	1.57	1.13408	7.35556	0.15418
16	3	2.56273	2.42568	6.71803	0.36107	1.39046	1.99475	7.83992	0.254434
16	4	-1.35081	-1.23383	8.667	-0.142359	-1.42389	-0.833324	8.76269	-0.0950992
16	5	1.1827	0.843025	10.5781	0.0796955	2.74172	1.76608	14.4379	0.122323
16	6	5.38438	5.35286	15.2631	0.350706	4.27326	4.32307	29.8156	0.144993
16	7	2.40295	2.01396	14.9507	0.134707	3.54744	2.31655	10.4855	0.22093
16	8	2.61752	2.74331	7.41434	0.370001	1.51046	1.81193	5.31849	0.340685
16	9	3.2378	3.13143	7.57724	0.413268	3.09605	2.89573	8.16513	0.354646
17	0	5.20973	5.03037	11.7544	0.427957	7.28263	6.75648	11.7544	0.574804
17	1	2.7365	2.77354	23.8874	0.116109	1.73425	1.18985	14.9928	0.0793617
17	2	2.53723	2.42791	12.0796	0.200992	1.44236	1.51025	13.8711	0.108878
17	3	1.79817	1.913	12.5193	0.152804	1.6671	1.38365	18.5435	0.0746162
17	4	1.45061	1.59085	11.6481	0.136575	1.8745	1.08529	14.9844	0.0724279
17	5	1.60635	2.06931	11.0381	0.18747	-1.43611	-0.935514	30.4888	-0.0306839
17	6	2.08988	1.82485	22.1759	0.0822898	4.26524	3.78955	51.6888	0.0733148
17	7	1.74378	1.60174	20.8663	0.0767624	2.56359	2.46642	35.977	0.0685554
17	8	0.763778	0.958137	10.019	0.0956321	-0.436587	-0.0369389	6.5832	-0.00561108
17	9	-1.43856	-1.52032	7.07006	-0.215037	-0.512727	-0.657577	5.94108	-0.110683
18	0	2.51048	2.41146	10.251	0.235241	3.53594	3.20866	10.251	0.313008
